gene,term
JMJD7-PLA2G4B,KEGG_ALPHA_LINOLENIC_ACID_METABOLISM
PLA2G6,KEGG_ALPHA_LINOLENIC_ACID_METABOLISM
PLA2G2E,KEGG_ALPHA_LINOLENIC_ACID_METABOLISM
PLA2G10,KEGG_ALPHA_LINOLENIC_ACID_METABOLISM
PLA2G2A,KEGG_ALPHA_LINOLENIC_ACID_METABOLISM
PLA2G4A,KEGG_ALPHA_LINOLENIC_ACID_METABOLISM
PLA2G5,KEGG_ALPHA_LINOLENIC_ACID_METABOLISM
PLA2G12B,KEGG_ALPHA_LINOLENIC_ACID_METABOLISM
PLA2G4B,KEGG_ALPHA_LINOLENIC_ACID_METABOLISM
PLA2G2F,KEGG_ALPHA_LINOLENIC_ACID_METABOLISM
FADS2,KEGG_ALPHA_LINOLENIC_ACID_METABOLISM
ACOX3,KEGG_ALPHA_LINOLENIC_ACID_METABOLISM
PLA2G2C,KEGG_ALPHA_LINOLENIC_ACID_METABOLISM
PLA2G2D,KEGG_ALPHA_LINOLENIC_ACID_METABOLISM
PLA2G3,KEGG_ALPHA_LINOLENIC_ACID_METABOLISM
PLA2G12A,KEGG_ALPHA_LINOLENIC_ACID_METABOLISM
ACOX1,KEGG_ALPHA_LINOLENIC_ACID_METABOLISM
PLA2G4E,KEGG_ALPHA_LINOLENIC_ACID_METABOLISM
PLA2G1B,KEGG_ALPHA_LINOLENIC_ACID_METABOLISM
GAL3ST1,KEGG_SPHINGOLIPID_METABOLISM
SGPP2,KEGG_SPHINGOLIPID_METABOLISM
GLB1,KEGG_SPHINGOLIPID_METABOLISM
GALC,KEGG_SPHINGOLIPID_METABOLISM
SGMS2,KEGG_SPHINGOLIPID_METABOLISM
GBA,KEGG_SPHINGOLIPID_METABOLISM
SPHK2,KEGG_SPHINGOLIPID_METABOLISM
NEU2,KEGG_SPHINGOLIPID_METABOLISM
PLPP3,KEGG_SPHINGOLIPID_METABOLISM
NEU1,KEGG_SPHINGOLIPID_METABOLISM
ACER2,KEGG_SPHINGOLIPID_METABOLISM
UGCG,KEGG_SPHINGOLIPID_METABOLISM
DEGS2,KEGG_SPHINGOLIPID_METABOLISM
ARSA,KEGG_SPHINGOLIPID_METABOLISM
SPHK1,KEGG_SPHINGOLIPID_METABOLISM
SGPL1,KEGG_SPHINGOLIPID_METABOLISM
NEU3,KEGG_SPHINGOLIPID_METABOLISM
SMPD4,KEGG_SPHINGOLIPID_METABOLISM
SGMS1,KEGG_SPHINGOLIPID_METABOLISM
ACER3,KEGG_SPHINGOLIPID_METABOLISM
CERK,KEGG_SPHINGOLIPID_METABOLISM
SMPD2,KEGG_SPHINGOLIPID_METABOLISM
ENPP7,KEGG_SPHINGOLIPID_METABOLISM
DEGS1,KEGG_SPHINGOLIPID_METABOLISM
SGPP1,KEGG_SPHINGOLIPID_METABOLISM
NEU4,KEGG_SPHINGOLIPID_METABOLISM
GLA,KEGG_SPHINGOLIPID_METABOLISM
ACER1,KEGG_SPHINGOLIPID_METABOLISM
PLPP1,KEGG_SPHINGOLIPID_METABOLISM
ASAH1,KEGG_SPHINGOLIPID_METABOLISM
PLPP2,KEGG_SPHINGOLIPID_METABOLISM
SMPD1,KEGG_SPHINGOLIPID_METABOLISM
B4GALT6,KEGG_SPHINGOLIPID_METABOLISM
SPTLC2,KEGG_SPHINGOLIPID_METABOLISM
SPTLC1,KEGG_SPHINGOLIPID_METABOLISM
SMPD3,KEGG_SPHINGOLIPID_METABOLISM
KDSR,KEGG_SPHINGOLIPID_METABOLISM
UGT8,KEGG_SPHINGOLIPID_METABOLISM
ASAH2,KEGG_SPHINGOLIPID_METABOLISM
B3GNT4,KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES
B3GNT2,KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES
ST3GAL6,KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES
B4GALT1,KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES
B3GNT5,KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES
FUT9,KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES
FUT7,KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES
FUT6,KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES
FUT5,KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES
FUT4,KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES
FUT3,KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES
FUT2,KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES
FUT1,KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES
B4GAT1,KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES
GCNT2,KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES
B3GNT3,KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES
B3GALT5,KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES
ABO,KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES
B4GALT3,KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES
B4GALT2,KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES
ST3GAL4,KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES
B4GALT4,KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES
ST3GAL3,KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES
B3GALT2,KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES
B3GALT1,KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES
ST8SIA1,KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES
A4GALT,KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES
B3GALT5,KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES
GLA,KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES
FUT9,KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES
ST3GAL2,KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES
GBGT1,KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES
ST3GAL1,KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES
FUT2,KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES
FUT1,KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES
HEXB,KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES
"NAGA",KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES
ST8SIA1,KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES
B3GALNT1,KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES
HEXA,KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES
ST6GALNAC4,KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES
ST6GALNAC3,KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES
ST6GALNAC6,KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES
B4GALNT1,KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES
GLB1,KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES
ST6GALNAC5,KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES
SLC33A1,KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES
ST3GAL5,KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES
ST3GAL2,KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES
ST3GAL1,KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES
HEXB,KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES
ST8SIA1,KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES
B3GALT4,KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES
ST8SIA5,KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES
HEXA,KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES
ACP4,KEGG_RIBOFLAVIN_METABOLISM
ENPP3,KEGG_RIBOFLAVIN_METABOLISM
ENPP1,KEGG_RIBOFLAVIN_METABOLISM
ACP6,KEGG_RIBOFLAVIN_METABOLISM
RFK,KEGG_RIBOFLAVIN_METABOLISM
ACP3,KEGG_RIBOFLAVIN_METABOLISM
FLAD1,KEGG_RIBOFLAVIN_METABOLISM
TYR,KEGG_RIBOFLAVIN_METABOLISM
MTMR7,KEGG_RIBOFLAVIN_METABOLISM
MTMR6,KEGG_RIBOFLAVIN_METABOLISM
PHPT1,KEGG_RIBOFLAVIN_METABOLISM
MTMR1,KEGG_RIBOFLAVIN_METABOLISM
ACP1,KEGG_RIBOFLAVIN_METABOLISM
ACP2,KEGG_RIBOFLAVIN_METABOLISM
ACP5,KEGG_RIBOFLAVIN_METABOLISM
MTMR2,KEGG_RIBOFLAVIN_METABOLISM
NMNAT1,KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM
NT5C2,KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM
ENPP3,KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM
ENPP1,KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM
BST1,KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM
NNT,KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM
AOX1,KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM
CD38,KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM
NT5M,KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM
"NADSYN1",KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM
NUDT12,KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM
NT5C1B,KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM
NT5C3A,KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM
NMRK1,KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM
NT5C1A,KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM
QPRT,KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM
"NAMPT",KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM
NT5C,KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM
NMNAT3,KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM
PNP,KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM
NMNAT2,KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM
NT5E,KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM
"NADK",KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM
NNMT,KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM
PPCS,KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS
ENPP3,KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS
PANK3,KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS
PPCDC,KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS
ENPP1,KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS
VNN2,KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS
VNN1,KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS
PANK1,KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS
PANK4,KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS
UPB1,KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS
DPYS,KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS
COASY,KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS
DPYD,KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS
PANK2,KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS
BCAT1,KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS
BCAT2,KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS
CARS2,KEGG_AMINOACYL_TRNA_BIOSYNTHESIS
DARS2,KEGG_AMINOACYL_TRNA_BIOSYNTHESIS
RARS1,KEGG_AMINOACYL_TRNA_BIOSYNTHESIS
SARS1,KEGG_AMINOACYL_TRNA_BIOSYNTHESIS
VARS2,KEGG_AMINOACYL_TRNA_BIOSYNTHESIS
YARS2,KEGG_AMINOACYL_TRNA_BIOSYNTHESIS
WARS1,KEGG_AMINOACYL_TRNA_BIOSYNTHESIS
AARS1,KEGG_AMINOACYL_TRNA_BIOSYNTHESIS
FARSA,KEGG_AMINOACYL_TRNA_BIOSYNTHESIS
HARS1,KEGG_AMINOACYL_TRNA_BIOSYNTHESIS
SARS2,KEGG_AMINOACYL_TRNA_BIOSYNTHESIS
RARS2,KEGG_AMINOACYL_TRNA_BIOSYNTHESIS
"NARS1",KEGG_AMINOACYL_TRNA_BIOSYNTHESIS
LARS2,KEGG_AMINOACYL_TRNA_BIOSYNTHESIS
FARSB,KEGG_AMINOACYL_TRNA_BIOSYNTHESIS
AARS2,KEGG_AMINOACYL_TRNA_BIOSYNTHESIS
YARS1,KEGG_AMINOACYL_TRNA_BIOSYNTHESIS
"NARS2",KEGG_AMINOACYL_TRNA_BIOSYNTHESIS
GARS1,KEGG_AMINOACYL_TRNA_BIOSYNTHESIS
IARS2,KEGG_AMINOACYL_TRNA_BIOSYNTHESIS
KARS1,KEGG_AMINOACYL_TRNA_BIOSYNTHESIS
WARS2,KEGG_AMINOACYL_TRNA_BIOSYNTHESIS
TARS3,KEGG_AMINOACYL_TRNA_BIOSYNTHESIS
LARS1,KEGG_AMINOACYL_TRNA_BIOSYNTHESIS
VARS1,KEGG_AMINOACYL_TRNA_BIOSYNTHESIS
PARS2,KEGG_AMINOACYL_TRNA_BIOSYNTHESIS
MARS2,KEGG_AMINOACYL_TRNA_BIOSYNTHESIS
CARS1,KEGG_AMINOACYL_TRNA_BIOSYNTHESIS
IARS1,KEGG_AMINOACYL_TRNA_BIOSYNTHESIS
TARS2,KEGG_AMINOACYL_TRNA_BIOSYNTHESIS
SEPSECS,KEGG_AMINOACYL_TRNA_BIOSYNTHESIS
MTFMT,KEGG_AMINOACYL_TRNA_BIOSYNTHESIS
TARS1,KEGG_AMINOACYL_TRNA_BIOSYNTHESIS
DARS1,KEGG_AMINOACYL_TRNA_BIOSYNTHESIS
HARS2,KEGG_AMINOACYL_TRNA_BIOSYNTHESIS
PSTK,KEGG_AMINOACYL_TRNA_BIOSYNTHESIS
QARS1,KEGG_AMINOACYL_TRNA_BIOSYNTHESIS
EARS2,KEGG_AMINOACYL_TRNA_BIOSYNTHESIS
EPRS1,KEGG_AMINOACYL_TRNA_BIOSYNTHESIS
FARS2,KEGG_AMINOACYL_TRNA_BIOSYNTHESIS
MARS1,KEGG_AMINOACYL_TRNA_BIOSYNTHESIS
TBPL2,KEGG_BASAL_TRANSCRIPTION_FACTORS
TAF1L,KEGG_BASAL_TRANSCRIPTION_FACTORS
TAF2,KEGG_BASAL_TRANSCRIPTION_FACTORS
TAF4,KEGG_BASAL_TRANSCRIPTION_FACTORS
TAF7L,KEGG_BASAL_TRANSCRIPTION_FACTORS
TAF1,KEGG_BASAL_TRANSCRIPTION_FACTORS
TAF9B,KEGG_BASAL_TRANSCRIPTION_FACTORS
GTF2A1L,KEGG_BASAL_TRANSCRIPTION_FACTORS
STON1,KEGG_BASAL_TRANSCRIPTION_FACTORS
TBP,KEGG_BASAL_TRANSCRIPTION_FACTORS
GTF2A1,KEGG_BASAL_TRANSCRIPTION_FACTORS
GTF2B,KEGG_BASAL_TRANSCRIPTION_FACTORS
GTF2A2,KEGG_BASAL_TRANSCRIPTION_FACTORS
TAF11,KEGG_BASAL_TRANSCRIPTION_FACTORS
TAF12,KEGG_BASAL_TRANSCRIPTION_FACTORS
TAF5L,KEGG_BASAL_TRANSCRIPTION_FACTORS
TAF13,KEGG_BASAL_TRANSCRIPTION_FACTORS
GTF2IRD1,KEGG_BASAL_TRANSCRIPTION_FACTORS
TAF9,KEGG_BASAL_TRANSCRIPTION_FACTORS
TAF10,KEGG_BASAL_TRANSCRIPTION_FACTORS
GTF2H2,KEGG_BASAL_TRANSCRIPTION_FACTORS
TAF7,KEGG_BASAL_TRANSCRIPTION_FACTORS
GTF2H1,KEGG_BASAL_TRANSCRIPTION_FACTORS
TAF6L,KEGG_BASAL_TRANSCRIPTION_FACTORS
GTF2F2,KEGG_BASAL_TRANSCRIPTION_FACTORS
GTF2F1,KEGG_BASAL_TRANSCRIPTION_FACTORS
GTF2E2,KEGG_BASAL_TRANSCRIPTION_FACTORS
TAF4B,KEGG_BASAL_TRANSCRIPTION_FACTORS
TAF6,KEGG_BASAL_TRANSCRIPTION_FACTORS
GTF2E1,KEGG_BASAL_TRANSCRIPTION_FACTORS
TAF5,KEGG_BASAL_TRANSCRIPTION_FACTORS
GTF2I,KEGG_BASAL_TRANSCRIPTION_FACTORS
GTF2H4,KEGG_BASAL_TRANSCRIPTION_FACTORS
TBPL1,KEGG_BASAL_TRANSCRIPTION_FACTORS
GTF2H3,KEGG_BASAL_TRANSCRIPTION_FACTORS
XRCC4,KEGG_NON_HOMOLOGOUS_END_JOINING
MRE11,KEGG_NON_HOMOLOGOUS_END_JOINING
POLL,KEGG_NON_HOMOLOGOUS_END_JOINING
POLM,KEGG_NON_HOMOLOGOUS_END_JOINING
NHEJ1,KEGG_NON_HOMOLOGOUS_END_JOINING
LIG4,KEGG_NON_HOMOLOGOUS_END_JOINING
FEN1,KEGG_NON_HOMOLOGOUS_END_JOINING
DNTT,KEGG_NON_HOMOLOGOUS_END_JOINING
XRCC5,KEGG_NON_HOMOLOGOUS_END_JOINING
RAD50,KEGG_NON_HOMOLOGOUS_END_JOINING
XRCC6,KEGG_NON_HOMOLOGOUS_END_JOINING
PRKDC,KEGG_NON_HOMOLOGOUS_END_JOINING
DCLRE1C,KEGG_NON_HOMOLOGOUS_END_JOINING
STX12,KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT
STX2,KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT
VAMP5,KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT
GOSR2,KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT
SNAP29,KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT
STX7,KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT
STX6,KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT
STX1A,KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT
STX11,KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT
STX16,KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT
VAMP1,KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT
VAMP3,KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT
BNIP1,KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT
STX3,KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT
VAMP2,KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT
STX10,KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT
VAMP7,KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT
SNAP47,KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT
SEC22B,KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT
VAMP4,KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT
VAMP8,KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT
YKT6,KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT
SNAP23,KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT
BET1L,KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT
STX18,KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT
GOSR1,KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT
SNAP25,KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT
USE1,KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT
STX5,KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT
STX4,KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT
STX19,KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT
VTI1B,KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT
BET1,KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT
VTI1A,KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT
TSNARE1,KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT
STX8,KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT
STX1B,KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT
STX17,KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT
PLA2G15,KEGG_LYSOSOME
AP3B2,KEGG_LYSOSOME
GGA1,KEGG_LYSOSOME
SLC11A1,KEGG_LYSOSOME
PPT1,KEGG_LYSOSOME
MFSD8,KEGG_LYSOSOME
CTSZ,KEGG_LYSOSOME
"NAGPA",KEGG_LYSOSOME
IGF2R,KEGG_LYSOSOME
ARSG,KEGG_LYSOSOME
ATP6V0A1,KEGG_LYSOSOME
CTSW,KEGG_LYSOSOME
ATP6V0B,KEGG_LYSOSOME
LGMN,KEGG_LYSOSOME
CTSS,KEGG_LYSOSOME
AP4S1,KEGG_LYSOSOME
LAMP2,KEGG_LYSOSOME
ATP6AP1,KEGG_LYSOSOME
LAPTM5,KEGG_LYSOSOME
AP1S3,KEGG_LYSOSOME
CLTCL1,KEGG_LYSOSOME
AP4B1,KEGG_LYSOSOME
AP3B1,KEGG_LYSOSOME
LAMP3,KEGG_LYSOSOME
ATP6V0A4,KEGG_LYSOSOME
CTSL,KEGG_LYSOSOME
ABCB9,KEGG_LYSOSOME
AP1B1,KEGG_LYSOSOME
CTSK,KEGG_LYSOSOME
SLC11A2,KEGG_LYSOSOME
GNPTAB,KEGG_LYSOSOME
SMPD1,KEGG_LYSOSOME
CTSH,KEGG_LYSOSOME
AP1G1,KEGG_LYSOSOME
CTSG,KEGG_LYSOSOME
CTSE,KEGG_LYSOSOME
LAPTM4A,KEGG_LYSOSOME
GM2A,KEGG_LYSOSOME
LAMP1,KEGG_LYSOSOME
CTSO,KEGG_LYSOSOME
GGA2,KEGG_LYSOSOME
CTSV,KEGG_LYSOSOME
AP3M1,KEGG_LYSOSOME
CTSC,KEGG_LYSOSOME
GBA,KEGG_LYSOSOME
AP3D1,KEGG_LYSOSOME
CD164,KEGG_LYSOSOME
ATP6V1H,KEGG_LYSOSOME
HGSNAT,KEGG_LYSOSOME
ABCA2,KEGG_LYSOSOME
DNASE2B,KEGG_LYSOSOME
AGA,KEGG_LYSOSOME
AP3M2,KEGG_LYSOSOME
ATP6V0D2,KEGG_LYSOSOME
ARSA,KEGG_LYSOSOME
CTSD,KEGG_LYSOSOME
CTSB,KEGG_LYSOSOME
ARSB,KEGG_LYSOSOME
TCIRG1,KEGG_LYSOSOME
GNS,KEGG_LYSOSOME
PPT2,KEGG_LYSOSOME
DNASE2,KEGG_LYSOSOME
SORT1,KEGG_LYSOSOME
ASAH1,KEGG_LYSOSOME
AP4E1,KEGG_LYSOSOME
GALNS,KEGG_LYSOSOME
AP4M1,KEGG_LYSOSOME
PSAPL1,KEGG_LYSOSOME
IDUA,KEGG_LYSOSOME
IDS,KEGG_LYSOSOME
ATP6V0C,KEGG_LYSOSOME
GALC,KEGG_LYSOSOME
GNPTG,KEGG_LYSOSOME
NEU1,KEGG_LYSOSOME
M6PR,KEGG_LYSOSOME
GUSB,KEGG_LYSOSOME
AP3S2,KEGG_LYSOSOME
GLA,KEGG_LYSOSOME
GGA3,KEGG_LYSOSOME
ATP6V0A2,KEGG_LYSOSOME
FUCA1,KEGG_LYSOSOME
NPC2,KEGG_LYSOSOME
ATP6V0D1,KEGG_LYSOSOME
ENTPD4,KEGG_LYSOSOME
SGSH,KEGG_LYSOSOME
AP1M2,KEGG_LYSOSOME
CD68,KEGG_LYSOSOME
CD63,KEGG_LYSOSOME
GLB1,KEGG_LYSOSOME
CTSF,KEGG_LYSOSOME
MANBA,KEGG_LYSOSOME
MAN2B1,KEGG_LYSOSOME
PSAP,KEGG_LYSOSOME
CTNS,KEGG_LYSOSOME
LIPA,KEGG_LYSOSOME
AP1S2,KEGG_LYSOSOME
AP1M1,KEGG_LYSOSOME
LAPTM4B,KEGG_LYSOSOME
"NAPSA",KEGG_LYSOSOME
HEXB,KEGG_LYSOSOME
AP3S1,KEGG_LYSOSOME
SUMF1,KEGG_LYSOSOME
MCOLN1,KEGG_LYSOSOME
AP1S1,KEGG_LYSOSOME
HEXA,KEGG_LYSOSOME
NPC1,KEGG_LYSOSOME
SLC17A5,KEGG_LYSOSOME
SCARB2,KEGG_LYSOSOME
HYAL1,KEGG_LYSOSOME
CLN5,KEGG_LYSOSOME
CTSA,KEGG_LYSOSOME
TPP1,KEGG_LYSOSOME
CLTA,KEGG_LYSOSOME
CLTB,KEGG_LYSOSOME
CLN3,KEGG_LYSOSOME
CLTC,KEGG_LYSOSOME
ACP2,KEGG_LYSOSOME
GAA,KEGG_LYSOSOME
ACP5,KEGG_LYSOSOME
"NAGA",KEGG_LYSOSOME
"NAGLU",KEGG_LYSOSOME
CACNA2D1,KEGG_CARDIAC_MUSCLE_CONTRACTION
CACNB1,KEGG_CARDIAC_MUSCLE_CONTRACTION
COX8A,KEGG_CARDIAC_MUSCLE_CONTRACTION
CACNB2,KEGG_CARDIAC_MUSCLE_CONTRACTION
UQCR10,KEGG_CARDIAC_MUSCLE_CONTRACTION
COX7C,KEGG_CARDIAC_MUSCLE_CONTRACTION
