good_HMDB_id,legacy_HMDB_id
HMDB0001211,HMDB01211
HMDB0001212,HMDB01212
HMDB0001213,HMDB01213
HMDB0001216,HMDB01216
HMDB0001217,HMDB0006926
HMDB0001218,HMDB01218
HMDB0001220,HMDB01220
HMDB0001227,HMDB01227
HMDB0001228,HMDB01228
HMDB0001229,HMDB01229
HMDB0001231,HMDB0006264
HMDB0001232,HMDB0062627
HMDB0001235,HMDB0002316
HMDB0001238,HMDB0061066
HMDB0001240,HMDB01240
HMDB0001241,HMDB0002018
HMDB0001242,HMDB0006843
HMDB0001243,HMDB01243
HMDB0001244,HMDB01244
HMDB0001245,HMDB01245
HMDB0001247,HMDB0015456
HMDB0001248,HMDB01248
HMDB0001250,HMDB01250
HMDB0001251,HMDB0001323
HMDB0001252,HMDB01252
HMDB0001253,HMDB01253
HMDB0001254,HMDB01254
HMDB0001256,HMDB01256
HMDB0001257,HMDB01257
HMDB0001259,HMDB01259
HMDB0001260,HMDB01260
HMDB0001261,HMDB01261
HMDB0001262,HMDB01262
HMDB0001263,HMDB0059595
HMDB0001264,HMDB01264
HMDB0001265,HMDB0062489
HMDB0001266,HMDB01266
HMDB0001267,HMDB01267
HMDB0001268,HMDB0001428
HMDB0001269,HMDB01269
HMDB0001270,HMDB0062758
HMDB0001271,HMDB01271
HMDB0001272,HMDB01272
HMDB0001273,HMDB01273
HMDB0001274,HMDB01274
HMDB0001275,HMDB01275
HMDB0001276,HMDB01276
HMDB0001278,HMDB01278
HMDB0001280,HMDB01280
HMDB0001282,HMDB01282
HMDB0001285,HMDB0001560
HMDB0001286,HMDB01286
HMDB0001290,HMDB01290
HMDB0001291,HMDB01291
HMDB0001292,HMDB01292
HMDB0001294,HMDB01294
HMDB0001295,HMDB01295
HMDB0001296,HMDB01296
HMDB0001297,HMDB01297
HMDB0001299,HMDB01299
HMDB0001301,HMDB0002240
HMDB0001302,HMDB01302
HMDB0001304,HMDB01304
HMDB0001308,HMDB0006476
HMDB0001309,HMDB01309
HMDB0001310,HMDB01310
HMDB0001311,HMDB0000171
HMDB0001312,HMDB01312
HMDB0001313,HMDB01313
HMDB0001314,HMDB01314
HMDB0001315,HMDB01315
HMDB0001316,HMDB01316
HMDB0001318,HMDB01318
HMDB0001319,HMDB01319
HMDB0001320,HMDB0011598
HMDB0001321,HMDB01321
HMDB0001322,HMDB0006531
HMDB0001324,HMDB01324
HMDB0001325,HMDB01325
HMDB0001327,HMDB01327
HMDB0001328,HMDB01328
HMDB0001329,HMDB01329
HMDB0001330,HMDB0062578
HMDB0001333,HMDB01333
HMDB0001335,HMDB01335
HMDB0001336,HMDB01336
HMDB0001337,HMDB01337
HMDB0001338,HMDB0059623
HMDB0001339,HMDB01339
HMDB0001340,HMDB01340
HMDB0001341,HMDB01341
HMDB0001342,HMDB01342
HMDB0001343,HMDB01343
HMDB0001345,HMDB01345
HMDB0001346,HMDB01346
HMDB0001347,HMDB0004196
HMDB0001348,HMDB0012099
HMDB0001349,HMDB01349
HMDB0001351,HMDB01351
HMDB0001352,HMDB01352
HMDB0001353,HMDB01353
HMDB0001354,HMDB01354
HMDB0001355,HMDB01355
HMDB0001356,HMDB0002029
HMDB0001358,HMDB01358
HMDB0001359,HMDB0006504
HMDB0001361,HMDB01361
HMDB0001362,HMDB01362
HMDB0001364,HMDB01364
HMDB0001365,HMDB01365
HMDB0001366,HMDB01366
HMDB0001367,HMDB01367
HMDB0001368,HMDB01368
HMDB0001369,HMDB01369
HMDB0001370,HMDB01370
HMDB0001371,HMDB01371
HMDB0001372,HMDB0062636
HMDB0001373,HMDB01373
HMDB0001374,HMDB0002296
HMDB0001375,HMDB01375
HMDB0001376,HMDB01376
HMDB0001377,HMDB01377
HMDB0001379,HMDB01379
HMDB0001380,HMDB01380
HMDB0001381,HMDB01381
HMDB0001382,HMDB01382
HMDB0001383,HMDB01383
HMDB0001385,HMDB01385
HMDB0001387,HMDB01387
HMDB0001388,HMDB01388
HMDB0001389,HMDB01389
HMDB0001390,HMDB01390
HMDB0001391,HMDB01391
HMDB0001392,HMDB01392
HMDB0001394,HMDB0005027
HMDB0001396,HMDB01396
HMDB0001397,HMDB01397
HMDB0001398,HMDB01398
HMDB0001399,HMDB0060081
HMDB0001401,HMDB0001549
HMDB0001403,HMDB01403
HMDB0001405,HMDB0002332
HMDB0001406,HMDB01406
HMDB0001409,HMDB01409
HMDB0001410,HMDB01410
HMDB0001411,HMDB01411
HMDB0001412,HMDB01412
HMDB0001413,HMDB01413
HMDB0001414,HMDB0060243
HMDB0001416,HMDB01416
HMDB0001417,HMDB01417
HMDB0001419,HMDB01419
HMDB0001420,HMDB01420
HMDB0001421,HMDB01421
HMDB0001422,HMDB01422
HMDB0001423,HMDB0062184
HMDB0001424,HMDB01424
HMDB0001425,HMDB01425
HMDB0001426,HMDB01426
HMDB0001427,HMDB01427
HMDB0001429,HMDB0000973
HMDB0001430,HMDB01430
HMDB0001431,HMDB01431
HMDB0001432,HMDB0060259
HMDB0001433,HMDB01433
HMDB0001434,HMDB0005881
HMDB0001438,HMDB01438
HMDB0001439,HMDB01439
HMDB0001440,HMDB01440
HMDB0001441,HMDB01441
HMDB0001442,HMDB01442
HMDB0001443,HMDB01443
HMDB0001444,HMDB01444
HMDB0001445,HMDB01445
HMDB0001448,HMDB01448
HMDB0001449,HMDB01449
HMDB0001451,HMDB01451
HMDB0001452,HMDB01452
HMDB0001453,HMDB01453
HMDB0001454,HMDB01454
HMDB0001455,HMDB01455
HMDB0001457,HMDB01457
HMDB0001458,HMDB01458
HMDB0001459,HMDB01459
HMDB0001460,HMDB01460
HMDB0001466,HMDB01466
HMDB0001469,HMDB01469
HMDB0001470,HMDB01470
HMDB0001471,HMDB01471
HMDB0001472,HMDB01472
HMDB0001473,HMDB0011735
HMDB0001474,HMDB01474
HMDB0001475,HMDB01475
HMDB0001476,HMDB01476
HMDB0001478,HMDB01478
HMDB0001480,HMDB01480
HMDB0001481,HMDB01481
HMDB0001483,HMDB01483
HMDB0001484,HMDB0011665
HMDB0001485,HMDB01485
HMDB0001487,HMDB01487
HMDB0001488,HMDB01488
HMDB0001489,HMDB01489
HMDB0001490,HMDB0002909
HMDB0001491,HMDB01491
HMDB0001492,HMDB0002634
HMDB0001493,HMDB01493
HMDB0001494,HMDB01494
HMDB0001495,HMDB01495
HMDB0001496,HMDB01496
HMDB0001497,HMDB01497
HMDB0001498,HMDB01498
HMDB0001499,HMDB01499
HMDB0001501,HMDB01501
HMDB0001504,HMDB01504
HMDB0001505,HMDB01505
HMDB0001507,HMDB01507
HMDB0001508,HMDB01508
HMDB0001509,HMDB0005092
HMDB0001510,HMDB01510
HMDB0001511,HMDB01511
HMDB0001512,HMDB01512
HMDB0001513,HMDB01513
HMDB0001514,HMDB0006479
HMDB0001517,HMDB01517
HMDB0001518,HMDB01518
HMDB0001520,HMDB01520
HMDB0001521,HMDB0006517
HMDB0001522,HMDB01522
HMDB0001525,HMDB01525
HMDB0001526,HMDB0006951
HMDB0001527,HMDB01527
HMDB0001530,HMDB01530
HMDB0001532,HMDB01532
HMDB0001533,HMDB0002365
HMDB0001534,HMDB01534
HMDB0001536,HMDB01536
HMDB0001537,HMDB01537
HMDB0001538,HMDB01538
HMDB0001539,HMDB01539
HMDB0001541,HMDB01541
HMDB0001542,HMDB01542
HMDB0001543,HMDB01543
HMDB0001544,HMDB01544
HMDB0001545,HMDB01545
HMDB0001546,HMDB01546
HMDB0001547,HMDB01547
HMDB0001548,HMDB01548
HMDB0001550,HMDB01550
HMDB0001551,HMDB01551
HMDB0001552,HMDB01552
HMDB0001553,HMDB0013210
HMDB0001554,HMDB01554
HMDB0001555,HMDB01555
HMDB0001557,HMDB01557
HMDB0001562,HMDB0006206
HMDB0001563,HMDB01563
HMDB0001564,HMDB01564
HMDB0001565,HMDB0000284
HMDB0001566,HMDB01566
HMDB0001568,HMDB0010723
HMDB0001569,HMDB01569
HMDB0001570,HMDB01570
HMDB0001586,HMDB0001306
HMDB0001587,HMDB01587
HMDB0001624,HMDB01624
HMDB0001644,HMDB0000654
HMDB0001645,HMDB01645
HMDB0001659,HMDB01659
HMDB0001713,HMDB0062774
HMDB0001721,HMDB01721
HMDB0001786,HMDB01786
HMDB0001830,HMDB01830
HMDB0001833,HMDB01833
HMDB0001842,HMDB01842
HMDB0001843,HMDB01843
HMDB0001844,HMDB01844
HMDB0001846,HMDB0014264
HMDB0001847,HMDB01847
HMDB0001848,HMDB01848
HMDB0001849,HMDB01849
HMDB0001850,HMDB0014799
HMDB0001851,HMDB0000199
HMDB0001852,HMDB01852
HMDB0001854,HMDB01854
HMDB0001855,HMDB01855
HMDB0001856,HMDB01856
HMDB0001857,HMDB01857
HMDB0001858,HMDB0013762
HMDB0001859,HMDB01859
HMDB0001860,HMDB01860
HMDB0001861,HMDB01861
HMDB0001862,HMDB01862
HMDB0001863,HMDB01863
HMDB0001864,HMDB01864
HMDB0001865,HMDB01865
HMDB0001866,HMDB01866
HMDB0001867,HMDB01867
HMDB0001868,HMDB01868
HMDB0001870,HMDB01870
HMDB0001871,HMDB01871
HMDB0001873,HMDB0003151
HMDB0001874,HMDB01874
HMDB0001875,HMDB01875
HMDB0001876,HMDB01876
HMDB0001877,HMDB01877
HMDB0001878,HMDB01878
HMDB0001879,HMDB01879
HMDB0001881,HMDB01881
HMDB0001882,HMDB01882
HMDB0001885,HMDB01885
HMDB0001886,HMDB01886
HMDB0001888,HMDB01888
HMDB0001889,HMDB01889
HMDB0001890,HMDB01890
HMDB0001891,HMDB0002129
HMDB0001892,HMDB01892
HMDB0001893,HMDB01893
HMDB0001894,HMDB01894
HMDB0001895,HMDB0015470
HMDB0001896,HMDB01896
HMDB0001897,HMDB01897
HMDB0001898,HMDB01898
HMDB0001900,HMDB01900
HMDB0001901,HMDB0002002
HMDB0001902,HMDB01902
HMDB0001903,HMDB01903
HMDB0001904,HMDB01904
HMDB0001906,HMDB01906
HMDB0001908,HMDB01908
HMDB0001913,HMDB01913
HMDB0001915,HMDB01915
HMDB0001917,HMDB0014534
HMDB0001919,HMDB01919
HMDB0001921,HMDB01921
HMDB0001922,HMDB01922
HMDB0001923,HMDB01923
HMDB0001924,HMDB01924
HMDB0001925,HMDB0001872
HMDB0001926,HMDB01926
HMDB0001927,HMDB0004997
HMDB0001928,HMDB01928
HMDB0001929,HMDB01929
HMDB0001930,HMDB0005003
HMDB0001931,HMDB01931
HMDB0001932,HMDB01932
HMDB0001933,HMDB01933
HMDB0001934,HMDB0001001
HMDB0001935,HMDB01935
HMDB0001936,HMDB01936
HMDB0001937,HMDB01937
HMDB0001938,HMDB01938
HMDB0001939,HMDB01939
HMDB0001940,HMDB01940
HMDB0001941,HMDB01941
HMDB0001942,HMDB0005002
HMDB0001943,HMDB01943
HMDB0001944,HMDB0004994
HMDB0001952,HMDB01952
HMDB0001954,HMDB01954
HMDB0001955,HMDB01955
HMDB0001956,HMDB01956
HMDB0001957,HMDB01957
HMDB0001958,HMDB01958
HMDB0001959,HMDB01959
HMDB0001960,HMDB01960
HMDB0001961,HMDB01961
HMDB0001964,HMDB01964
HMDB0001965,HMDB01965
HMDB0001966,HMDB01966
HMDB0001967,HMDB01967
HMDB0001968,HMDB01968
HMDB0001970,HMDB01970
HMDB0001972,HMDB01972
HMDB0001973,HMDB01973
HMDB0001975,HMDB01975
HMDB0001976,HMDB0060113
HMDB0001977,HMDB01977
HMDB0001978,HMDB01978
HMDB0001979,HMDB01979
HMDB0001980,HMDB0002781
HMDB0001981,HMDB01981
HMDB0001982,HMDB01982
HMDB0001983,HMDB01983
HMDB0001984,HMDB0015347
HMDB0001986,HMDB01986
HMDB0001987,HMDB01987
HMDB0001988,HMDB01988
HMDB0001989,HMDB01989
HMDB0001991,HMDB01991
HMDB0001993,HMDB0001331
HMDB0001999,HMDB01999
HMDB0002000,HMDB02000
HMDB0002001,HMDB02001
HMDB0002003,HMDB02003
HMDB0002004,HMDB02004
HMDB0002005,HMDB02005
HMDB0002006,HMDB02006
HMDB0002007,HMDB02007
HMDB0002009,HMDB0059627
HMDB0002011,HMDB02011
HMDB0002012,HMDB02012
HMDB0002013,HMDB0062510
HMDB0002014,HMDB02014
HMDB0002015,HMDB02015
HMDB0002016,HMDB02016
HMDB0002017,HMDB0002654
HMDB0002019,HMDB02019
HMDB0002020,HMDB02020
HMDB0002022,HMDB02022
HMDB0002023,HMDB02023
HMDB0002024,HMDB0060261
HMDB0002025,HMDB02025
HMDB0002026,HMDB02026
HMDB0002027,HMDB02027
HMDB0002028,HMDB02028
HMDB0002030,HMDB02030
HMDB0002031,HMDB02031
HMDB0002032,HMDB0011613
HMDB0002034,HMDB02034
HMDB0002035,HMDB02035
HMDB0002036,HMDB02036
HMDB0002038,HMDB02038
HMDB0002039,HMDB02039
HMDB0002040,HMDB02040
HMDB0002042,HMDB02042
HMDB0002043,HMDB02043
HMDB0002044,HMDB02044
HMDB0002048,HMDB02048
HMDB0002050,HMDB02050
HMDB0002052,HMDB02052
HMDB0002053,HMDB02053
HMDB0002054,HMDB0000993
HMDB0002055,HMDB02055
HMDB0002056,HMDB02056
HMDB0002057,HMDB02057
HMDB0002059,HMDB02059
HMDB0002060,HMDB02060
HMDB0002061,HMDB0006554
HMDB0002062,HMDB0006346
HMDB0002063,HMDB02063
HMDB0002064,HMDB0060268
HMDB0002065,HMDB02065
HMDB0002067,HMDB02067
HMDB0002068,HMDB02068
HMDB0002070,HMDB0001479
HMDB0002071,HMDB02071
HMDB0002072,HMDB02072
HMDB0002074,HMDB02074
HMDB0002077,HMDB02077
HMDB0002078,HMDB02078
HMDB0002080,HMDB02080
HMDB0002082,HMDB02082
HMDB0002085,HMDB02085
HMDB0002086,HMDB02086
HMDB0002087,HMDB02087
HMDB0002088,HMDB02088
HMDB0002089,HMDB02089
HMDB0002091,HMDB02091
HMDB0002092,HMDB02092
HMDB0002094,HMDB02094
HMDB0002095,HMDB0062496
HMDB0002096,HMDB02096
HMDB0002097,HMDB02097
HMDB0002098,HMDB02098
HMDB0002099,HMDB02099
HMDB0002100,HMDB02100
HMDB0002103,HMDB0062328
HMDB0002104,HMDB02104
HMDB0002107,HMDB02107
HMDB0002108,HMDB02108
HMDB0002109,HMDB02109
HMDB0002111,HMDB02111
HMDB0002113,HMDB02113
HMDB0002114,HMDB02114
HMDB0002115,HMDB02115
HMDB0002117,HMDB02117
HMDB0002120,HMDB02120
HMDB0002121,HMDB02121
HMDB0002122,HMDB02122
HMDB0002123,HMDB02123
HMDB0002124,HMDB02124
HMDB0002126,HMDB02126
HMDB0002127,HMDB02127
HMDB0002128,HMDB02128
HMDB0002130,HMDB02130
HMDB0002132,HMDB02132
HMDB0002134,HMDB0060177
HMDB0002135,HMDB02135
HMDB0002137,HMDB02137
HMDB0002140,HMDB02140
HMDB0002141,HMDB02141
HMDB0002144,HMDB02144
HMDB0002145,HMDB02145
HMDB0002148,HMDB02148
HMDB0002149,HMDB02149
HMDB0002150,HMDB02150
HMDB0002151,HMDB02151
HMDB0002152,HMDB02152
HMDB0002156,HMDB02156
HMDB0002157,HMDB02157
HMDB0002158,HMDB02158
HMDB0002159,HMDB02159
HMDB0002160,HMDB02160
HMDB0002163,HMDB02163
HMDB0002166,HMDB02166
HMDB0002167,HMDB02167
HMDB0002168,HMDB02168
HMDB0002169,HMDB02169
HMDB0002170,HMDB0006808
HMDB0002171,HMDB02171
HMDB0002172,HMDB02172
HMDB0002173,HMDB02173
HMDB0002174,HMDB02174
HMDB0002175,HMDB02175
HMDB0002176,HMDB02176
HMDB0002177,HMDB02177
HMDB0002178,HMDB02178
HMDB0002179,HMDB02179
HMDB0002180,HMDB02180
HMDB0002181,HMDB0011186
HMDB0002182,HMDB02182
HMDB0002183,HMDB0062579
HMDB0002185,HMDB02185
HMDB0002186,HMDB02186
HMDB0002189,HMDB0060288
HMDB0002190,HMDB02190
HMDB0002193,HMDB02193
HMDB0002194,HMDB02194
HMDB0002195,HMDB02195
HMDB0002196,HMDB02196
HMDB0002197,HMDB02197
HMDB0002198,HMDB0112258
HMDB0002199,HMDB0061145
HMDB0002200,HMDB0062487
HMDB0002201,HMDB02201
HMDB0002202,HMDB02202
HMDB0002203,HMDB02203
HMDB0002204,HMDB0039128
HMDB0002205,HMDB02205
HMDB0002207,HMDB02207
HMDB0002208,HMDB02208
HMDB0002209,HMDB02209
HMDB0002210,HMDB02210
HMDB0002211,HMDB02211
HMDB0002212,HMDB02212
HMDB0002214,HMDB02214
HMDB0002215,HMDB02215
HMDB0002217,HMDB02217
HMDB0002219,HMDB02219
HMDB0002220,HMDB02220
HMDB0002221,HMDB02221
HMDB0002222,HMDB02222
HMDB0002224,HMDB02224
HMDB0002226,HMDB0062580
HMDB0002227,HMDB02227
HMDB0002229,HMDB02229
HMDB0002230,HMDB02230
HMDB0002231,HMDB02231
HMDB0002232,HMDB0004672
HMDB0002234,HMDB02234
HMDB0002235,HMDB02235
HMDB0002236,HMDB02236
HMDB0002237,HMDB02237
HMDB0002238,HMDB02238
HMDB0002242,HMDB02242
HMDB0002243,HMDB02243
HMDB0002248,HMDB02248
HMDB0002249,HMDB02249
HMDB0002250,HMDB0062713
HMDB0002252,HMDB02252
HMDB0002255,HMDB02255
HMDB0002259,HMDB02259
HMDB0002261,HMDB02261
HMDB0002262,HMDB0006739
HMDB0002263,HMDB02263
HMDB0002264,HMDB02264
HMDB0002265,HMDB0002342
HMDB0002266,HMDB0003520
HMDB0002268,HMDB02268
HMDB0002269,HMDB02269
HMDB0002271,HMDB02271
HMDB0002272,HMDB02272
HMDB0002273,HMDB0001344
HMDB0002274,HMDB02274
HMDB0002276,HMDB02276
HMDB0002277,HMDB02277
HMDB0002278,HMDB02278
HMDB0002281,HMDB0012482
HMDB0002282,HMDB02282
HMDB0002283,HMDB02283
HMDB0002284,HMDB02284
HMDB0002285,HMDB02285
HMDB0002287,HMDB02287
HMDB0002288,HMDB02288
HMDB0002289,HMDB02289
HMDB0002290,HMDB02290
HMDB0002294,HMDB02294
HMDB0002297,HMDB02297
HMDB0002299,HMDB02299
HMDB0002302,HMDB02302
HMDB0002303,HMDB02303
HMDB0002304,HMDB02304
HMDB0002305,HMDB0006211
HMDB0002306,HMDB0002162
HMDB0002307,HMDB0006507
HMDB0002308,HMDB0014345
HMDB0002310,HMDB02310
HMDB0002311,HMDB0002351
HMDB0002318,HMDB02318
HMDB0002320,HMDB02320
HMDB0002322,HMDB02322
HMDB0002326,HMDB02326
HMDB0002327,HMDB02327
HMDB0002329,HMDB02329
HMDB0002331,HMDB02331
HMDB0002334,HMDB02334
HMDB0002335,HMDB02335
HMDB0002336,HMDB02336
HMDB0002337,HMDB02337
HMDB0002338,HMDB02338
HMDB0002339,HMDB02339
HMDB0002340,HMDB02340
HMDB0002341,HMDB02341
HMDB0002343,HMDB0004675
HMDB0002345,HMDB02345
HMDB0002346,HMDB02346
HMDB0002348,HMDB02348
HMDB0002349,HMDB02349
HMDB0002350,HMDB02350
HMDB0002352,HMDB02352
HMDB0002353,HMDB02353
HMDB0002354,HMDB02354
HMDB0002355,HMDB02355
HMDB0002356,HMDB0060125
HMDB0002358,HMDB02358
HMDB0002359,HMDB02359
HMDB0002360,HMDB02360
HMDB0002361,HMDB02361
HMDB0002362,HMDB02362
HMDB0002363,HMDB02363
HMDB0002364,HMDB02364
HMDB0002366,HMDB02366
HMDB0002367,HMDB02367
HMDB0002368,HMDB02368
HMDB0002369,HMDB02369
HMDB0002372,HMDB02372
HMDB0002373,HMDB02373
HMDB0002374,HMDB02374
HMDB0002375,HMDB02375
HMDB0002376,HMDB02376
HMDB0002377,HMDB02377
HMDB0002379,HMDB02379
HMDB0002381,HMDB02381
HMDB0002384,HMDB02384
HMDB0002385,HMDB02385
HMDB0002386,HMDB02386
HMDB0002387,HMDB02387
HMDB0002388,HMDB02388
HMDB0002390,HMDB02390
HMDB0002391,HMDB02391
HMDB0002392,HMDB02392
HMDB0002393,HMDB02393
HMDB0002394,HMDB02394
HMDB0002395,HMDB02395
HMDB0002396,HMDB02396
HMDB0002398,HMDB02398
HMDB0002399,HMDB02399
HMDB0002400,HMDB02400
HMDB0002404,HMDB02404
HMDB0002409,HMDB02409
HMDB0002421,HMDB02421
HMDB0002428,HMDB0061917
HMDB0002429,HMDB02429
HMDB0002430,HMDB02430
HMDB0002431,HMDB02431
HMDB0002432,HMDB0029188
HMDB0002434,HMDB02434
HMDB0002441,HMDB02441
HMDB0002451,HMDB02451
HMDB0002453,HMDB02453
HMDB0002455,HMDB02455
HMDB0002457,HMDB02457
HMDB0002466,HMDB02466
HMDB0002467,HMDB02467
HMDB0002472,HMDB02472
HMDB0002486,HMDB02486
HMDB0002488,HMDB02488
HMDB0002492,HMDB02492
HMDB0002496,HMDB02496
HMDB0002497,HMDB02497
HMDB0002498,HMDB0002469
HMDB0002500,HMDB02500
HMDB0002501,HMDB02501
HMDB0002503,HMDB02503
HMDB0002504,HMDB02504
HMDB0002511,HMDB02511
HMDB0002513,HMDB02513
HMDB0002520,HMDB02520
HMDB0002522,HMDB02522
HMDB0002523,HMDB02523
HMDB0002536,HMDB02536
HMDB0002541,HMDB02541
HMDB0002545,HMDB0003348
HMDB0002577,HMDB02577
HMDB0002579,HMDB02579
HMDB0002580,HMDB02580
HMDB0002581,HMDB02581
HMDB0002585,HMDB02585
HMDB0002586,HMDB02586
HMDB0002596,HMDB02596
HMDB0002601,HMDB02601
HMDB0002639,HMDB02639
HMDB0002640,HMDB02640
HMDB0002641,HMDB02641
HMDB0002642,HMDB02642
HMDB0002643,HMDB02643
HMDB0002644,HMDB02644
HMDB0002649,HMDB02649
HMDB0002655,HMDB02655
HMDB0002656,HMDB02656
HMDB0002658,HMDB02658
HMDB0002659,HMDB02659
HMDB0002664,HMDB02664
HMDB0002666,HMDB02666
HMDB0002670,HMDB02670
HMDB0002685,HMDB02685
HMDB0002689,HMDB02689
HMDB0002697,HMDB02697
HMDB0002704,HMDB02704
HMDB0002706,HMDB02706
HMDB0002708,HMDB0125127
HMDB0002710,HMDB0005078
HMDB0002712,HMDB0011726
HMDB0002714,HMDB02714
HMDB0002719,HMDB02719
HMDB0002720,HMDB02720
HMDB0002721,HMDB02721
HMDB0002725,HMDB02725
HMDB0002726,HMDB02726
HMDB0002728,HMDB02728
HMDB0002730,HMDB02730
HMDB0002741,HMDB02741
HMDB0002746,HMDB02746
HMDB0002752,HMDB0062524
HMDB0002755,HMDB02755
HMDB0002757,HMDB02757
HMDB0002759,HMDB02759
HMDB0002776,HMDB0011650
HMDB0002780,HMDB02780
HMDB0002783,HMDB02783
HMDB0002786,HMDB02786
HMDB0002789,HMDB02789
HMDB0002802,HMDB02802
HMDB0002815,HMDB02815
HMDB0002817,HMDB02817
HMDB0002818,HMDB02818
HMDB0002820,HMDB02820
HMDB0002823,HMDB02823
HMDB0002825,HMDB02825
HMDB0002829,HMDB02829
HMDB0002832,HMDB02832
HMDB0002833,HMDB02833
HMDB0002835,HMDB02835
HMDB0002845,HMDB02845
HMDB0002865,HMDB02865
HMDB0002869,HMDB0006850
HMDB0002871,HMDB0002936
HMDB0002873,HMDB02873
HMDB0002878,HMDB0001853
HMDB0002884,HMDB02884
HMDB0002886,HMDB02886
HMDB0002890,HMDB02890
HMDB0002894,HMDB02894
HMDB0002895,HMDB0006656
HMDB0002899,HMDB02899
HMDB0002902,HMDB02902
HMDB0002904,HMDB02904
HMDB0002916,HMDB0062694
HMDB0002917,HMDB02917
HMDB0002923,HMDB02923
HMDB0002925,HMDB0006735
HMDB0002927,HMDB02927
HMDB0002928,HMDB02928
HMDB0002931,HMDB02931
HMDB0002937,HMDB02937
HMDB0002939,HMDB02939
HMDB0002950,HMDB0112259
HMDB0002961,HMDB02961
HMDB0002972,HMDB0062451
HMDB0002982,HMDB02982
HMDB0002984,HMDB02984
HMDB0002985,HMDB02985
HMDB0002991,HMDB0060150
HMDB0002992,HMDB02992
HMDB0002994,HMDB0094689
HMDB0002995,HMDB02995
HMDB0003000,HMDB03000
HMDB0003011,HMDB03011
HMDB0003012,HMDB03012
HMDB0003020,HMDB0036920
HMDB0003023,HMDB03023
HMDB0003033,HMDB03033
HMDB0003034,HMDB03034
HMDB0003036,HMDB0062205
HMDB0003039,HMDB03039
HMDB0003040,HMDB03040
HMDB0003045,HMDB03045
HMDB0003052,HMDB03052
HMDB0003063,HMDB03063
HMDB0003066,HMDB03066
HMDB0003069,HMDB03069
HMDB0003070,HMDB03070
HMDB0003071,HMDB03071
HMDB0003072,HMDB03072
HMDB0003073,HMDB03073
HMDB0003074,HMDB0130399
HMDB0003075,HMDB03075
HMDB0003080,HMDB0005074
HMDB0003081,HMDB03081
HMDB0003099,HMDB03099
HMDB0003101,HMDB03101
HMDB0003112,HMDB03112
HMDB0003114,HMDB03114
HMDB0003116,HMDB0015663
HMDB0003119,HMDB03119
HMDB0003125,HMDB0006491
HMDB0003128,HMDB03128
HMDB0003134,HMDB03134
HMDB0003141,HMDB03141
HMDB0003146,HMDB03146
HMDB0003148,HMDB03148
HMDB0003152,HMDB03152
HMDB0003153,HMDB03153
HMDB0003154,HMDB03154
HMDB0003156,HMDB0003692
HMDB0003157,HMDB03157
HMDB0003162,HMDB03162
HMDB0003164,HMDB03164
HMDB0003166,HMDB03166
HMDB0003173,HMDB0131422
HMDB0003175,HMDB03175
HMDB0003178,HMDB03178
HMDB0003180,HMDB03180
HMDB0003192,HMDB03192
HMDB0003193,HMDB03193
HMDB0003208,HMDB03208
HMDB0003213,HMDB03213
HMDB0003217,HMDB03217
HMDB0003218,HMDB03218
HMDB0003219,HMDB03219
HMDB0003224,HMDB03224
HMDB0003227,HMDB03227
HMDB0003229,HMDB0060082
HMDB0003231,HMDB0010377
HMDB0003233,HMDB03233
HMDB0003235,HMDB0005100
HMDB0003236,HMDB03236
HMDB0003240,HMDB03240
HMDB0003243,HMDB03243
HMDB0003247,HMDB03247
HMDB0003249,HMDB03249
HMDB0003252,HMDB0005070
HMDB0003254,HMDB03254
HMDB0003255,HMDB03255
HMDB0003259,HMDB0012460
HMDB0003263,HMDB0125089
HMDB0003265,HMDB03265
HMDB0003269,HMDB03269
HMDB0003276,HMDB03276
HMDB0003282,HMDB03282
HMDB0003288,HMDB03288
HMDB0003290,HMDB03290
HMDB0003306,HMDB03306
HMDB0003312,HMDB03312
HMDB0003315,HMDB03315
HMDB0003318,HMDB03318
HMDB0003320,HMDB03320
HMDB0003323,HMDB03323
HMDB0003324,HMDB03324
HMDB0003325,HMDB0006518
HMDB0003327,HMDB03327
HMDB0003329,HMDB03329
HMDB0003330,HMDB03330
HMDB0003331,HMDB03331
HMDB0003332,HMDB0001985
HMDB0003333,HMDB03333
HMDB0003334,HMDB03334
HMDB0003335,HMDB03335
HMDB0003337,HMDB03337
HMDB0003338,HMDB0060880
HMDB0003339,HMDB03339
HMDB0003344,HMDB0002165
HMDB0003345,HMDB0061922
HMDB0003349,HMDB03349
HMDB0003351,HMDB03351
HMDB0003352,HMDB03352
HMDB0003355,HMDB03355
HMDB0003357,HMDB0006489
HMDB0003361,HMDB03361
HMDB0003362,HMDB03362
HMDB0003363,HMDB03363
HMDB0003364,HMDB03364
HMDB0003366,HMDB03366
HMDB0003369,HMDB03369
HMDB0003371,HMDB03371
HMDB0003374,HMDB03374
HMDB0003375,HMDB03375
HMDB0003377,HMDB0006542
HMDB0003378,HMDB0032439
HMDB0003379,HMDB0012282
HMDB0003381,HMDB03381
HMDB0003391,HMDB03391
HMDB0003402,HMDB03402
HMDB0003403,HMDB03403
HMDB0003404,HMDB03404
HMDB0003405,HMDB03405
HMDB0003406,HMDB03406
HMDB0003407,HMDB03407
HMDB0003409,HMDB03409
HMDB0003411,HMDB03411
HMDB0003415,HMDB03415
